memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
1024,cold,True,100955,0.334093,731860,108940,47.0
1024,cold,True,104935,0.17247,613393,109030,47.0
1024,cold,True,101627,0.131727,532721,104650,46.0
1024,cold,True,93784,0.322618,684676,107940,47.0
1024,cold,True,99875,0.265736,633599,103670,47.0
1024,cold,True,106014,0.29109,682954,110280,47.0
1024,cold,True,93572,0.229253,605642,105500,47.0
1024,cold,True,98492,0.241068,623028,102050,47.0
1024,cold,True,104110,0.292234,663264,108450,47.0
1024,cold,True,93088,0.285896,626332,103780,47.0
1024,cold,True,104055,0.299421,683902,108680,47.0
1024,cold,True,96077,0.242622,616985,99830,47.0
1024,cold,True,113636,0.27354,695950,116600,46.0
1024,cold,True,104018,0.279749,732468,106950,46.0
1024,cold,True,94390,0.266066,611856,97060,46.0
1024,warm,False,1971,0.231405,283169,3520,48.0
1024,warm,False,1892,0.232334,302166,3550,47.0
1024,warm,False,1853,0.265369,313932,3480,47.0
1024,warm,False,1824,0.252254,302195,3540,47.0
1024,warm,False,1830,0.273272,327993,3410,48.0
1024,warm,False,1896,0.250638,297695,3690,47.0
1024,warm,False,1784,0.273856,325263,3820,47.0
1024,warm,False,1871,0.351112,405007,3530,47.0
1024,warm,False,1877,0.271704,326900,3500,48.0
1024,warm,False,1860,0.280399,326439,4640,48.0
1024,warm,False,1923,0.238353,287287,3670,47.0
1024,warm,False,1846,0.225868,275664,3780,47.0
1024,warm,False,1854,0.239318,289613,3560,48.0
1024,warm,False,1837,0.295947,349242,3560,47.0
1024,warm,False,1919,0.202522,253979,3800,47.0
1024,warm,False,1903,0.291984,337890,3850,48.0
1024,warm,False,1876,0.246598,297203,3760,47.0
1024,warm,False,1831,0.247028,299510,3570,47.0
1024,warm,False,1835,0.320765,372408,4430,48.0
1024,warm,False,1859,0.294653,343842,3660,47.0
1024,warm,False,1880,0.202474,259976,3650,47.0
1024,warm,False,2218,0.27094,321226,4100,48.0
1024,warm,False,1881,0.252723,311969,3570,48.0
1024,warm,False,1856,0.321351,369013,3640,47.0
1024,warm,False,1898,0.327735,376276,4810,47.0
1024,warm,False,1895,0.236725,287886,3480,48.0
1024,warm,False,2046,0.238526,287760,3830,47.0
1024,warm,False,1963,0.253253,299372,3900,47.0
1024,warm,False,1987,0.217902,275660,4830,47.0
1024,warm,False,1824,0.242716,287921,3520,47.0
1024,warm,False,1865,0.222696,277575,4350,47.0
1024,warm,False,1892,0.221967,315004,3620,48.0
1024,warm,False,1849,0.231269,281661,4170,48.0
1024,warm,False,2341,0.258988,308213,4710,48.0
1024,warm,False,1918,0.32076,380588,4270,48.0
1024,warm,False,1761,0.239109,287800,3270,47.0
1024,warm,False,1877,0.309574,357219,3490,48.0
1024,warm,False,1903,0.332482,392658,3750,48.0
1024,warm,False,1813,0.30979,360158,3290,48.0
1024,warm,False,1847,0.331522,381025,4280,48.0
1024,warm,False,1823,0.217225,263696,3450,47.0
1024,warm,False,1791,0.289336,339330,3700,48.0
1024,warm,False,1995,0.26765,325353,3690,48.0
1024,warm,False,1911,0.252112,350789,3720,47.0
1024,warm,False,1910,0.209964,311784,3600,47.0
1024,warm,False,1847,0.322846,367880,3750,47.0
1024,warm,False,1877,0.324595,375775,3670,48.0
1024,warm,False,1889,0.24088,294696,3770,48.0
1024,warm,False,2007,0.216597,269856,3770,48.0
1024,warm,False,1885,0.238956,287615,3790,48.0
