memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
256,warm,False,6659927,0.268569,6978547,6661970,149.0
256,warm,False,6854740,0.186109,7096374,6856690,149.0
256,warm,False,6788761,0.270813,7106733,6790610,149.0
256,warm,False,6716872,0.267901,7033920,6719940,149.0
256,warm,False,7328637,0.200237,8234558,7330620,150.0
256,warm,False,6970665,0.181273,7202049,6972710,148.0
256,warm,False,7067863,0.262604,8301117,7070150,148.0
256,warm,False,6747717,0.257425,7054020,6749490,150.0
256,warm,False,7135045,0.196329,8235495,7137210,149.0
256,warm,False,7113820,0.242236,8286488,7115710,148.0
256,warm,False,6828915,0.24604,7123712,6830840,150.0
256,warm,False,6991942,0.244511,8283358,6994770,148.0
256,warm,False,6811482,0.275941,7135611,6813310,149.0
256,warm,False,5461770,0.261601,6363816,5463610,150.0
256,warm,False,6958532,0.263452,7274506,6960440,148.0
256,warm,False,7069639,0.213155,8301030,7071610,148.0
256,warm,False,6781896,0.243926,7078710,6784000,148.0
256,warm,False,7180855,0.202188,8240995,7182930,149.0
256,warm,False,7139963,0.182281,8223707,7141910,148.0
256,warm,False,6825687,0.220095,7099332,6827280,150.0
256,warm,False,6886383,0.246337,7179754,6888860,149.0
256,warm,False,7182618,0.180737,8221592,7184880,148.0
256,warm,False,6792292,0.24126,7086567,6794200,150.0
256,warm,False,7036556,0.234094,8268512,7038390,150.0
256,warm,False,6812401,0.263484,7125301,6814240,149.0
256,warm,False,7042394,0.234409,8270690,7044490,148.0
256,warm,False,7529262,0.221276,8258022,7531270,150.0
256,warm,False,7034437,0.22276,8260270,7036370,149.0
256,warm,False,7147777,0.179093,8254039,7150170,148.0
256,warm,False,6879205,0.221931,7151494,6881400,150.0
256,warm,False,7228896,0.256829,8371815,7231060,147.0
256,warm,False,6867603,0.257211,7178351,6869520,147.0
256,warm,False,6830767,0.276226,7156437,6832750,148.0
256,warm,False,7251510,0.243761,8310599,7253330,149.0
256,warm,False,6810630,0.191991,7054773,6812560,149.0
256,warm,False,6868027,0.250737,7178055,6869950,148.0
256,warm,False,7173332,0.256557,8361647,7175210,148.0
256,warm,False,6824577,0.253065,7129266,6826540,149.0
256,warm,False,6958395,0.249068,7279206,6959930,149.0
256,warm,False,6739969,0.274959,7066792,6741820,147.0
256,warm,False,6727150,0.244618,7046714,6729450,150.0
