memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,611639,0.246551,902199,613760,85.0
128,warm,False,543737,0.338612,937356,549630,85.0
128,warm,False,609854,0.267226,923195,611650,85.0
128,warm,False,774901,0.292347,1136554,776860,85.0
128,warm,False,599692,0.328905,981645,614680,85.0
128,warm,False,641518,0.29394,983021,643710,85.0
128,warm,False,661637,0.267271,975225,663530,85.0
128,warm,False,530024,0.158873,735083,531840,85.0
128,warm,False,568485,0.242436,858373,588220,85.0
128,warm,False,549364,0.224672,826556,565980,85.0
128,warm,False,636327,0.203081,891698,646130,85.0
128,warm,False,561086,0.169028,785020,563020,85.0
128,warm,False,535274,0.232533,815256,537170,85.0
128,warm,False,599714,0.243765,897438,602150,85.0
128,warm,False,676078,0.257641,985866,678220,85.0
128,warm,False,671148,0.25963,981232,675510,85.0
128,warm,False,525391,0.183189,766625,531410,85.0
128,warm,False,604332,0.176677,832106,606120,85.0
128,warm,False,573219,0.26207,890443,592290,85.0
128,warm,False,567877,0.237981,858957,569910,85.0
128,warm,False,652351,0.185606,887796,657580,85.0
128,warm,False,484634,0.222933,757972,505630,85.0
128,warm,False,488671,0.292007,834511,509510,85.0
128,warm,False,558133,0.285968,900486,564080,85.0
128,warm,False,590756,0.231611,877685,592600,85.0
128,warm,False,652328,0.227281,925123,654250,85.0
128,warm,False,638277,0.32193,1004856,640240,85.0
128,warm,False,594700,0.182523,833311,601250,85.0
128,warm,False,651478,0.26711,969746,653690,85.0
128,warm,False,645110,0.220769,908705,647160,85.0
128,warm,False,579648,0.267608,899549,581470,85.0
128,warm,False,533308,0.347608,943484,546020,85.0
128,warm,False,436842,0.232409,716570,449630,85.0
128,warm,False,546033,0.282753,878960,548010,85.0
128,warm,False,592387,0.320769,968266,611460,85.0
128,warm,False,629339,0.265955,950961,638440,85.0
128,warm,False,676279,0.23599,961795,678180,85.0
128,warm,False,595707,0.289532,935032,597670,85.0
128,warm,False,566186,0.220697,839407,568150,85.0
128,warm,False,642858,0.341458,1034135,644920,85.0
128,warm,False,521909,0.272324,842738,523710,85.0
128,warm,False,608402,0.257387,914244,619320,85.0
128,warm,False,590803,0.292857,932708,605160,85.0
128,warm,False,513228,0.25325,815252,534290,85.0
128,warm,False,693374,0.186815,929572,695370,85.0
128,warm,False,604870,0.267354,925069,621230,85.0
128,warm,False,594276,0.230076,867118,600830,85.0
128,warm,False,559811,0.160706,770428,561690,85.0
128,warm,False,656983,0.249197,958782,669000,85.0
128,warm,False,567320,0.281982,906424,582960,85.0
256,warm,False,296859,0.187293,537806,298940,85.0
256,warm,False,308430,0.233962,607529,310350,85.0
256,warm,False,324874,0.308038,683152,326750,85.0
256,warm,False,325531,0.220145,600082,327680,85.0
256,warm,False,361815,0.274588,681609,363600,85.0
256,warm,False,326740,0.313311,694290,328590,85.0
256,warm,False,344860,0.242116,650054,346660,85.0
256,warm,False,475480,0.261381,785064,477460,85.0
256,warm,False,311483,0.23779,599439,313380,85.0
256,warm,False,401869,0.263956,714144,403870,85.0
256,warm,False,460081,0.278262,791060,461920,85.0
256,warm,False,309270,0.233138,585930,311160,85.0
256,warm,False,280264,0.2299,562476,282170,85.0
256,warm,False,311568,0.207518,567715,313220,85.0
256,warm,False,312146,0.230253,592978,314070,85.0
256,warm,False,336362,0.247575,632071,338500,85.0
256,warm,False,416178,0.353156,822500,418120,85.0
256,warm,False,343376,0.24144,639154,345260,85.0
256,warm,False,583861,0.270082,902483,585950,85.0
256,warm,False,275908,0.241569,563761,277840,85.0
256,warm,False,349398,0.227345,632658,351180,85.0
256,warm,False,423694,0.259846,725933,425610,85.0
256,warm,False,320544,0.315028,683862,322460,85.0
256,warm,False,321307,0.289381,654732,323190,85.0
256,warm,False,347164,0.224929,616111,349110,85.0
256,warm,False,412632,0.30363,768858,414560,85.0
256,warm,False,331963,0.310037,688319,333810,85.0
256,warm,False,413804,0.232518,694656,415800,85.0
256,warm,False,280284,0.30569,637672,282290,85.0
256,warm,False,301424,0.231256,587814,303430,85.0
256,warm,False,285806,0.326418,665719,287470,85.0
256,warm,False,333323,0.30584,694865,335330,85.0
256,warm,False,387017,0.24587,687818,388900,85.0
256,warm,False,362295,0.299059,709066,364170,85.0
256,warm,False,344639,0.24842,644886,346680,85.0
256,warm,False,319091,0.263362,627649,321150,85.0
256,warm,False,265880,0.244926,558838,267750,85.0
