memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,290,0.275518,327674,7500,51.0
128,warm,False,309,0.306366,370241,10660,51.0
128,warm,False,283,0.198015,254952,10150,51.0
128,warm,False,290,0.157035,223985,2540,51.0
128,warm,False,289,0.336163,384665,1910,51.0
128,warm,False,281,0.29079,343717,10160,52.0
128,warm,False,280,0.315464,363004,1860,51.0
128,warm,False,284,0.211613,263852,11350,51.0
128,warm,False,290,0.198725,248212,2040,51.0
128,warm,False,310,0.251789,311408,7490,51.0
128,warm,False,278,0.317256,380859,1740,51.0
128,warm,False,283,0.352844,402566,20260,52.0
128,warm,False,293,0.298885,354981,10540,51.0
128,warm,False,289,0.308601,358541,1810,51.0
128,warm,False,331,0.262997,319724,2060,51.0
128,warm,False,292,0.279052,330772,1940,51.0
128,warm,False,288,0.286247,345349,7910,51.0
128,warm,False,379,0.304767,352059,3670,52.0
128,warm,False,291,0.206273,252545,2029,51.0
128,warm,False,295,0.322797,376674,2090,51.0
128,warm,False,303,0.298171,358408,10090,52.0
128,warm,False,300,0.283707,335847,4700,51.0
128,warm,False,288,0.215035,266841,2070,51.0
128,warm,False,282,0.305188,355977,1750,51.0
128,warm,False,278,0.312504,364186,2029,52.0
128,warm,False,316,0.271914,322775,1900,51.0
128,warm,False,308,0.344376,397180,2210,51.0
128,warm,False,293,0.219719,268494,1960,51.0
128,warm,False,297,0.197476,295292,1960,51.0
128,warm,False,287,0.290946,350098,16270,51.0
128,warm,False,313,0.311537,359030,2009,51.0
128,warm,False,283,0.242497,308889,19410,51.0
128,warm,False,294,0.305877,354316,1990,51.0
128,warm,False,291,0.356006,408113,1850,51.0
128,warm,False,275,0.336842,409461,21590,51.0
128,warm,False,290,0.178915,247992,2150,51.0
128,warm,False,283,0.305336,356523,2009,51.0
128,warm,False,316,0.332312,394530,11900,51.0
128,warm,False,293,0.225857,278790,20500,51.0
128,warm,False,296,0.215095,321609,1940,51.0
128,warm,False,281,0.266499,317027,1980,51.0
128,warm,False,283,0.223675,283287,2009,51.0
128,warm,False,289,0.316653,409885,2090,52.0
128,warm,False,314,0.285525,338322,2120,51.0
128,warm,False,283,0.180044,298260,10950,51.0
128,warm,False,324,0.278991,350163,19980,51.0
128,warm,False,295,0.199306,311925,1970,51.0
128,warm,False,282,0.313473,364869,1930,51.0
128,warm,False,288,0.30416,365457,2020,51.0
128,warm,False,298,0.278888,341250,1960,52.0
256,warm,False,294,0.320894,377720,2090,52.0
256,warm,False,276,0.24855,316796,11670,51.0
256,warm,False,282,0.306278,358602,1780,51.0
256,warm,False,281,0.262992,311672,7360,51.0
256,warm,False,284,0.324948,371604,1990,52.0
256,warm,False,283,0.322534,369887,1830,51.0
256,warm,False,285,0.292853,342146,2320,51.0
256,warm,False,283,0.305256,353398,1920,52.0
256,warm,False,312,0.29953,345088,1930,52.0
256,warm,False,365,0.268453,320988,2020,52.0
256,warm,False,289,0.295515,354839,12430,51.0
256,warm,False,330,0.317316,366746,1980,51.0
256,warm,False,285,0.28716,340274,1980,51.0
256,warm,False,294,0.336992,393265,2110,50.0
256,warm,False,291,0.308804,365478,5740,51.0
256,warm,False,282,0.296908,343975,2160,51.0
256,warm,False,297,0.214623,264533,2380,51.0
256,warm,False,327,0.309003,374345,2180,52.0
256,warm,False,303,0.289206,337750,2250,51.0
256,warm,False,343,0.303931,364289,12070,52.0
256,warm,False,281,0.278366,336025,5970,52.0
256,warm,False,295,0.281705,331471,2220,51.0
256,warm,False,327,0.301822,370203,14870,52.0
256,warm,False,284,0.291073,347720,2570,52.0
256,warm,False,282,0.285394,334965,2940,52.0
256,warm,False,285,0.216078,290442,1920,51.0
256,warm,False,352,0.291406,337591,14560,52.0
256,warm,False,292,0.315935,363717,1890,51.0
256,warm,False,287,0.259586,318767,10580,51.0
256,warm,False,287,0.240475,290127,2160,51.0
256,warm,False,290,0.19319,252398,1990,51.0
256,warm,False,283,0.287945,340829,1930,51.0
256,warm,False,290,0.287779,329800,10190,52.0
256,warm,False,283,0.22582,279411,1880,51.0
256,warm,False,288,0.24953,301517,1840,52.0
256,warm,False,288,0.331793,379861,1990,52.0
256,warm,False,284,0.247025,314276,2240,51.0
256,warm,False,291,0.244428,295016,2020,52.0
256,warm,False,303,0.302136,358189,2260,52.0
256,warm,False,291,0.294125,345821,2110,51.0
256,warm,False,286,0.325855,378239,2009,51.0
256,warm,False,306,0.254444,312176,2270,51.0
256,warm,False,293,0.281602,340253,6790,52.0
256,warm,False,294,0.325358,374136,3000,51.0
256,warm,False,288,0.308746,355654,1900,51.0
256,warm,False,287,0.275129,325372,2050,51.0
256,warm,False,295,0.239312,290102,2770,51.0
256,warm,False,299,0.232604,295896,2330,51.0
256,warm,False,287,0.257847,308224,1880,52.0
256,warm,False,287,0.327373,385857,2410,51.0
512,cold,True,253317,0.243321,813902,257500,51.0
512,cold,True,259650,0.359068,966284,263940,51.0
512,cold,True,246258,0.23026,811481,249880,50.0
512,cold,True,232622,0.262333,844448,249150,51.0
512,cold,True,263829,0.249587,807835,267430,50.0
512,cold,True,237252,0.345014,858479,252520,50.0
512,cold,True,242424,0.331965,895508,259700,50.0
512,cold,True,232631,0.337436,894343,250410,51.0
512,cold,True,258248,0.358579,946138,261339,50.0
512,cold,True,236457,0.345203,864690,252910,50.0
512,cold,True,255385,0.35368,894738,258800,51.0
512,cold,True,257626,0.262933,819747,260230,50.0
512,cold,True,250479,0.292688,831130,267270,50.0
512,cold,True,261659,0.263469,879704,277360,50.0
512,cold,True,248536,0.294901,821439,251130,50.0
512,cold,True,257669,0.258254,797175,260390,50.0
512,cold,True,253470,0.364574,919989,272110,51.0
512,cold,True,249358,0.286466,858195,252140,50.0
512,cold,True,245637,0.332536,850040,248310,50.0
512,cold,True,245928,0.212677,772078,264220,51.0
512,cold,True,258516,0.316104,886239,269610,51.0
512,cold,True,260362,0.284844,839524,263170,50.0
512,cold,True,260973,0.249105,815286,264620,50.0
512,cold,True,252224,0.240036,763128,254560,50.0
512,cold,True,246251,0.236497,794275,251310,50.0
512,cold,True,250729,0.283279,845461,254200,51.0
512,cold,True,253340,0.264215,805772,257190,51.0
512,cold,True,249480,0.259178,815714,253280,51.0
512,cold,True,258919,0.324507,876704,262710,51.0
512,cold,True,256056,0.262118,817206,259450,51.0
512,cold,True,251295,0.372393,922996,253960,50.0
512,cold,True,255007,0.25122,819773,274110,51.0
